order_item_id,order_id,product_id,quantity,sales,profit
25755,33547,308,1,262,52.400000000000006
25756,45733,1206,5,1820,364.0
25757,12779,1599,1,352,70.4
25758,16151,133,5,1025,205.0
25759,11291,1761,3,1395,279.0
25760,49374,1937,1,216,43.2
25761,22363,1577,4,328,65.60000000000001
25762,42627,313,1,228,45.6
25763,7302,101,5,1200,240.0
25764,22051,590,5,310,62.0
25765,36425,351,5,785,157.0
25766,49585,1908,4,1440,288.0
25767,44757,1899,4,1672,334.40000000000003
25768,21238,1694,2,800,160.0
25769,5170,554,3,1140,228.0
25770,8506,168,5,2495,499.0
25771,49813,498,4,1452,290.40000000000003
25772,42955,1061,5,1940,388.0
25773,45217,51,5,1710,342.0
25774,4866,1386,4,1404,280.8
25775,13198,491,3,381,76.2
25776,38950,724,5,470,94.0
25777,20599,808,4,1660,332.0
25778,23357,689,3,315,63.0
25779,21736,102,2,544,108.80000000000001
25780,23141,451,1,263,52.6
25781,5671,1117,3,1113,222.60000000000002
25782,21762,1646,5,520,104.0
25783,24328,521,4,1648,329.6
25784,25691,1631,4,844,168.8
25785,46153,1230,2,994,198.8
25786,25531,1963,3,351,70.2
25787,35411,787,1,251,50.2
25788,33000,1530,3,1056,211.20000000000002
25789,16798,613,2,552,110.4
25790,8892,12,5,695,139.0
25791,19780,37,4,1852,370.40000000000003
25792,15196,756,2,434,86.80000000000001
25793,31387,1527,3,774,154.8
25794,21528,1120,4,1720,344.0
25795,7483,955,1,248,49.6
25796,40735,388,1,408,81.60000000000001
25797,24167,1740,1,267,53.400000000000006
25798,31167,1194,3,1008,201.60000000000002
25799,33575,468,2,424,84.80000000000001
25800,44922,987,2,472,94.4
25801,8018,1566,2,840,168.0
25802,36224,553,3,408,81.60000000000001
25803,8801,278,5,1000,200.0
25804,34507,1272,1,185,37.0
25805,35962,1683,5,315,63.0
25806,7928,1656,1,92,18.400000000000002
25807,3967,1778,1,285,57.0
25808,8734,1058,4,348,69.60000000000001
25809,33589,1969,2,626,125.2
25810,35404,217,4,196,39.2
25811,45829,1907,4,1528,305.6
25812,47109,940,4,1976,395.20000000000005
25813,48238,543,5,1540,308.0
25814,49987,1476,4,92,18.400000000000002
25815,7983,1629,2,360,72.0
25816,10836,1613,2,848,169.60000000000002
25817,45532,79,4,1088,217.60000000000002
25818,47394,1250,5,740,148.0
25819,16367,1867,1,408,81.60000000000001
25820,28811,77,4,1600,320.0
25821,12505,1494,2,736,147.20000000000002
25822,42947,290,4,1968,393.6
25823,7136,854,5,910,182.0
25824,30777,565,4,368,73.60000000000001
25825,45917,213,5,1380,276.0
25826,42564,1568,3,489,97.80000000000001
25827,39552,1903,5,2435,487.0
25828,3215,38,4,708,141.6
25829,43931,320,4,756,151.20000000000002
25830,19099,1700,5,1400,280.0
25831,48711,558,2,330,66.0
25832,38123,1016,2,536,107.2
25833,5133,530,3,636,127.2
25834,6880,1023,1,350,70.0
25835,8381,143,4,1724,344.8
25836,46548,862,1,352,70.4
25837,22833,219,1,465,93.0
25838,1435,175,3,423,84.60000000000001
25839,36565,1131,4,1632,326.40000000000003
25840,38544,1331,2,60,12.0
25841,23398,295,4,1964,392.8
25842,16183,1618,1,481,96.2
25843,2138,1035,1,39,7.800000000000001
25844,7722,830,5,2375,475.0
25845,518,1572,3,1188,237.60000000000002
25846,20608,594,4,1016,203.20000000000002
25847,46464,749,3,894,178.8
25848,24410,1288,4,220,44.0
25849,11879,1125,4,1576,315.20000000000005
25850,7869,1003,3,672,134.4
25851,15154,268,3,1287,257.40000000000003
25852,25500,142,3,753,150.6
25853,26107,763,3,711,142.20000000000002
25854,3040,502,3,1368,273.6
25855,24743,350,5,245,49.0
25856,38904,180,2,268,53.6
25857,14310,496,2,924,184.8
25858,4161,374,4,256,51.2
25859,25637,426,3,1497,299.40000000000003
25860,26930,684,3,150,30.0
25861,27130,1350,5,410,82.0
25862,15678,302,4,364,72.8
25863,15850,1187,3,945,189.0
25864,31794,351,1,100,20.0
25865,44361,669,5,885,177.0
25866,21657,845,5,1495,299.0
25867,10020,568,1,39,7.800000000000001
25868,31267,609,3,1470,294.0
25869,12114,818,1,122,24.400000000000002
25870,7427,1956,5,2275,455.0
25871,21341,316,5,2225,445.0
25872,1130,1941,5,545,109.0
25873,34001,929,1,164,32.800000000000004
25874,37440,716,1,163,32.6
25875,21038,160,5,1635,327.0
25876,17179,858,2,492,98.4
25877,34331,1839,3,345,69.0
25878,25071,703,3,1488,297.6
25879,643,1998,2,950,190.0
25880,28563,1876,3,1368,273.6
25881,28761,1056,1,88,17.6
25882,231,608,1,378,75.60000000000001
25883,17364,1877,4,1972,394.40000000000003
25884,6773,55,2,758,151.6
25885,42300,1348,3,441,88.2
25886,3126,1803,3,1005,201.0
25887,15768,157,1,193,38.6
25888,25689,223,5,1885,377.0
25889,1267,831,3,144,28.8
25890,36410,1333,3,531,106.2
25891,19076,1040,5,790,158.0
25892,34259,1746,2,882,176.4
25893,29714,1806,3,375,75.0
25894,4567,174,5,1645,329.0
25895,30519,248,1,302,60.400000000000006
25896,18899,1907,4,1012,202.4
25897,1239,443,4,212,42.400000000000006
25898,35885,14,3,501,100.2
25899,24756,1030,4,968,193.60000000000002
25900,20970,183,1,436,87.2
25901,35658,521,3,561,112.2
25902,37605,1943,1,274,54.800000000000004
25903,1019,1300,2,440,88.0
25904,12046,821,4,920,184.0
25905,16361,452,3,534,106.80000000000001
25906,18151,812,1,96,19.200000000000003
25907,30539,570,2,892,178.4
25908,41657,1466,4,900,180.0
25909,27770,36,4,84,16.8
25910,21083,1430,1,103,20.6
25911,6250,544,2,944,188.8
25912,254,1503,3,1215,243.0
25913,44419,1027,3,612,122.4
25914,25190,1829,1,350,70.0
25915,14034,1089,2,982,196.4
25916,46733,476,2,328,65.60000000000001
25917,37497,804,1,38,7.6000000000000005
25918,823,1094,1,232,46.400000000000006
25919,2959,1897,3,1347,269.40000000000003
25920,21714,35,3,1488,297.6
25921,16919,1466,5,2365,473.0
25922,31201,485,3,1200,240.0
25923,10450,1219,4,880,176.0
25924,26944,33,4,1484,296.8
25925,6516,276,2,508,101.60000000000001
25926,25609,213,5,995,199.0
25927,30499,795,2,902,180.4
25928,26779,1486,2,946,189.20000000000002
25929,33094,1557,5,2375,475.0
25930,18651,129,2,676,135.20000000000002
25931,40523,1022,4,852,170.4
25932,24956,1814,1,196,39.2
25933,42863,1184,4,1908,381.6
25934,25141,1003,2,120,24.0
25935,14098,1081,3,1065,213.0
25936,19196,1205,3,1107,221.4
25937,19914,387,4,1068,213.60000000000002
25938,44689,1713,3,1359,271.8
25939,36427,591,2,122,24.400000000000002
25940,42606,191,2,646,129.20000000000002
25941,24569,1286,2,198,39.6
25942,17958,1462,4,864,172.8
25943,38687,1722,4,812,162.4
25944,37877,1084,1,424,84.80000000000001
25945,25271,791,1,434,86.80000000000001
25946,28767,1802,4,1488,297.6
25947,46439,1707,2,472,94.4
25948,37062,1891,1,250,50.0
25949,15306,421,1,431,86.2
25950,3664,546,4,784,156.8
25951,33871,1648,4,316,63.2
25952,14506,1363,1,259,51.800000000000004
25953,42886,1163,4,1192,238.4
25954,8347,1788,4,360,72.0
25955,19421,997,1,419,83.80000000000001
25956,731,1932,5,165,33.0
25957,31972,302,5,2460,492.0
25958,36902,1142,3,774,154.8
25959,12594,643,5,115,23.0
25960,11777,955,2,586,117.2
25961,36355,1403,1,382,76.4
25962,12403,774,2,960,192.0
25963,47634,1723,5,560,112.0
25964,5118,1177,5,965,193.0
25965,47987,1142,3,810,162.0
25966,34387,690,3,696,139.20000000000002
25967,3936,1287,5,285,57.0
25968,42453,701,4,152,30.400000000000002
25969,4577,1793,2,232,46.400000000000006
25970,5098,1010,2,288,57.6
25971,29666,405,2,570,114.0
25972,20287,1638,3,66,13.200000000000001
25973,41523,218,3,1026,205.20000000000002
25974,42509,123,4,1600,320.0
25975,34475,588,5,1355,271.0
25976,8795,344,3,1488,297.6
25977,25036,433,1,471,94.2
25978,777,1932,1,369,73.8
25979,11132,515,3,1125,225.0
25980,28935,939,5,345,69.0
25981,25490,1029,2,904,180.8
25982,47813,912,2,384,76.80000000000001
25983,4587,1651,4,1604,320.8
25984,24655,22,1,240,48.0
25985,21098,213,1,158,31.6
25986,42813,268,4,504,100.80000000000001
25987,12115,212,5,500,100.0
25988,10539,720,5,995,199.0
25989,15917,637,3,1254,250.8
25990,15773,619,3,471,94.2
25991,14064,446,1,444,88.80000000000001
25992,26644,1732,3,849,169.8
25993,20187,739,2,156,31.200000000000003
25994,27360,1860,4,1840,368.0
25995,45852,1073,5,2145,429.0
25996,15598,1232,2,780,156.0
25997,9780,76,3,768,153.60000000000002
25998,19011,1688,4,940,188.0
25999,2267,1249,2,224,44.800000000000004
26000,45077,1973,3,1398,279.6
26001,48830,1092,2,454,90.80000000000001
26002,32167,1105,4,388,77.60000000000001
26003,32195,465,2,918,183.60000000000002
26004,48459,586,5,715,143.0
26005,686,1249,3,1359,271.8
26006,40338,129,4,352,70.4
26007,18924,1379,1,458,91.60000000000001
26008,46297,890,2,470,94.0
26009,49633,192,4,576,115.2
26010,17049,1514,3,198,39.6
26011,10288,1599,2,248,49.6
26012,10658,163,2,200,40.0
26013,7194,826,4,840,168.0
26014,5420,1492,2,304,60.800000000000004
26015,2101,491,5,1590,318.0
26016,3370,1609,1,54,10.8
26017,47518,1793,2,470,94.0
26018,32805,791,5,2180,436.0
26019,26874,934,4,1304,260.8
26020,22127,1591,2,234,46.800000000000004
26021,45059,805,2,976,195.20000000000002
26022,9255,463,4,1652,330.40000000000003
26023,29276,1911,1,136,27.200000000000003
26024,32338,1783,2,816,163.20000000000002
26025,41379,1053,4,1324,264.8
26026,31118,1099,1,491,98.2
26027,5390,1947,4,700,140.0
26028,27478,370,3,159,31.8
26029,28488,1149,5,1980,396.0
26030,48266,762,2,942,188.4
26031,46288,50,3,258,51.6
26032,15078,1900,2,190,38.0
26033,24374,76,4,768,153.60000000000002
26034,48894,1465,2,560,112.0
26035,31820,507,2,420,84.0
26036,14821,976,3,606,121.2
26037,13701,279,3,441,88.2
26038,36611,174,1,405,81.0
26039,35640,446,2,610,122.0
26040,4610,1552,3,225,45.0
26041,28269,1050,4,1520,304.0
26042,40066,1936,3,459,91.80000000000001
26043,8357,1642,2,72,14.4
26044,16885,596,4,356,71.2
26045,11613,640,5,1325,265.0
26046,22132,903,4,776,155.20000000000002
26047,40550,822,2,272,54.400000000000006
26048,19742,848,1,450,90.0
26049,14641,1911,3,1326,265.2
26050,23342,1171,1,349,69.8
26051,35532,1283,5,965,193.0
26052,34656,1898,5,155,31.0
26053,26044,1828,5,1440,288.0
26054,16823,611,3,525,105.0
26055,41642,1122,3,1497,299.40000000000003
26056,30501,1415,2,500,100.0
26057,30428,585,1,499,99.80000000000001
26058,41657,629,5,290,58.0
26059,24227,977,4,1020,204.0
26060,11749,443,5,860,172.0
26061,27842,1827,5,1740,348.0
26062,26369,1602,5,240,48.0
26063,31858,1311,3,810,162.0
26064,49712,190,3,642,128.4
26065,32852,1329,5,770,154.0
26066,45988,1793,5,1275,255.0
26067,20380,973,5,2255,451.0
26068,40837,121,3,954,190.8
26069,30543,1161,3,1497,299.40000000000003
26070,12601,898,3,1398,279.6
26071,33952,1529,3,1164,232.8
26072,8996,1957,3,1476,295.2
26073,44889,201,4,1004,200.8
26074,42352,161,1,333,66.60000000000001
26075,22946,1189,2,474,94.80000000000001
26076,35727,1842,4,140,28.0
26077,9477,1918,1,33,6.6000000000000005
26078,31917,806,4,480,96.0
26079,38403,715,4,436,87.2
26080,4630,1926,3,1416,283.2
26081,13200,461,4,1684,336.8
26082,43833,659,5,1590,318.0
26083,22363,1856,3,1479,295.8
26084,20137,1008,2,112,22.400000000000002
26085,38887,303,1,354,70.8
26086,4516,607,2,494,98.80000000000001
26087,29697,36,2,432,86.4
26088,44764,1952,3,390,78.0
26089,39168,813,1,198,39.6
26090,20845,1135,2,846,169.20000000000002
26091,49437,1790,3,1131,226.20000000000002
26092,44850,978,1,425,85.0
26093,45499,707,4,1016,203.20000000000002
26094,24293,816,2,906,181.20000000000002
26095,28208,922,2,810,162.0
26096,36273,1870,1,396,79.2
26097,39957,563,2,576,115.2
26098,47257,1771,3,486,97.2
26099,18383,1363,3,843,168.60000000000002
26100,19185,1610,2,204,40.800000000000004
26101,34494,1571,3,1464,292.8
26102,19702,712,2,432,86.4
26103,12999,33,3,1449,289.8
26104,15413,1323,4,1472,294.40000000000003
26105,20622,779,1,38,7.6000000000000005
26106,19139,571,1,135,27.0
26107,6472,1633,1,282,56.400000000000006
26108,7883,547,2,614,122.80000000000001
26109,6740,779,5,1930,386.0
26110,2042,834,3,738,147.6
26111,13538,903,4,1576,315.20000000000005
26112,2612,1405,1,277,55.400000000000006
26113,11554,195,2,330,66.0
26114,14631,1612,4,996,199.20000000000002
26115,20548,396,4,100,20.0
26116,21562,1527,5,1340,268.0
26117,45028,598,3,825,165.0
26118,32363,1132,3,951,190.20000000000002
26119,30532,1326,3,264,52.800000000000004
26120,33098,525,5,1560,312.0
26121,29774,1903,1,258,51.6
26122,20589,1105,1,137,27.400000000000002
26123,25359,1568,2,894,178.8
26124,9900,1867,4,1268,253.60000000000002
26125,37779,1095,1,176,35.2
26126,29494,1486,1,131,26.200000000000003
26127,39672,1072,5,1885,377.0
26128,949,691,4,308,61.6
26129,33935,143,5,1195,239.0
26130,10102,1212,1,269,53.800000000000004
26131,22813,1557,4,956,191.20000000000002
26132,36420,1038,5,1980,396.0
26133,13460,429,5,2175,435.0
26134,4285,1791,4,556,111.2
26135,12289,969,3,756,151.20000000000002
26136,25802,1479,3,1080,216.0
26137,1076,1447,5,2005,401.0
26138,18254,1878,1,360,72.0
26139,17373,1609,4,1920,384.0
26140,45492,1709,4,1736,347.20000000000005
26141,7891,1928,4,304,60.800000000000004
26142,49918,129,2,680,136.0
26143,19779,758,4,1044,208.8
26144,33759,223,1,126,25.200000000000003
26145,23250,941,5,1280,256.0
26146,36761,1999,4,1188,237.60000000000002
26147,8370,9,1,94,18.8
26148,12703,1978,5,2070,414.0
26149,39773,584,1,309,61.800000000000004
26150,35437,511,4,348,69.60000000000001
26151,21778,1387,2,796,159.20000000000002
26152,30323,376,4,636,127.2
26153,38636,1569,2,850,170.0
26154,20580,1154,1,44,8.8
26155,49790,1024,4,796,159.20000000000002
26156,38382,193,4,780,156.0
26157,44165,260,1,168,33.6
26158,47111,1843,3,1404,280.8
26159,48392,1747,3,210,42.0
26160,40766,1568,2,598,119.60000000000001
26161,45773,1311,2,370,74.0
26162,44507,1119,4,1532,306.40000000000003
26163,41722,1933,5,410,82.0
26164,19406,1067,3,1224,244.8
26165,43736,1141,4,608,121.60000000000001
26166,12686,13,5,225,45.0
26167,610,279,2,948,189.60000000000002
26168,27526,831,3,321,64.2
26169,8808,1643,1,331,66.2
26170,48982,851,2,518,103.60000000000001
26171,26373,1064,2,966,193.20000000000002
26172,15726,1748,3,999,199.8
26173,6557,1086,1,408,81.60000000000001
26174,11684,1920,2,468,93.60000000000001
26175,12689,1943,4,1396,279.2
26176,42388,1251,4,252,50.400000000000006
26177,13191,1434,3,1395,279.0
26178,14310,1454,5,1600,320.0
26179,37721,100,1,450,90.0
26180,2924,99,3,1464,292.8
26181,29074,1115,2,344,68.8
26182,5366,176,5,1065,213.0
26183,20295,702,4,992,198.4
26184,12573,230,4,216,43.2
26185,9421,1975,2,384,76.80000000000001
26186,9750,1566,3,918,183.60000000000002
26187,6296,1669,2,96,19.200000000000003
26188,19450,909,1,229,45.800000000000004
26189,28319,1890,3,123,24.6
26190,36592,1839,2,300,60.0
26191,36264,740,2,636,127.2
26192,35206,1493,5,1615,323.0
26193,34802,4,4,1656,331.20000000000005
26194,39956,654,5,2085,417.0
26195,15336,1269,1,42,8.4
26196,44456,513,2,976,195.20000000000002
26197,7571,845,5,230,46.0
26198,3670,1828,1,430,86.0
26199,30933,1659,2,376,75.2
26200,17334,415,1,397,79.4
26201,23173,1061,5,2485,497.0
26202,40699,1521,1,79,15.8
26203,15342,1926,3,1191,238.20000000000002
26204,7680,1397,1,417,83.4
26205,47394,1852,2,54,10.8
26206,26749,507,4,1108,221.60000000000002
26207,37299,760,4,1972,394.40000000000003
26208,19137,1390,2,684,136.8
26209,34290,262,1,430,86.0
26210,20074,826,4,1196,239.20000000000002
26211,16639,1371,1,28,5.6000000000000005
26212,3968,838,1,197,39.400000000000006
26213,46693,984,5,760,152.0
26214,5355,855,2,50,10.0
26215,47738,1936,3,90,18.0
26216,19393,558,3,1200,240.0
26217,7243,1419,3,246,49.2
26218,43219,788,2,510,102.0
26219,1019,148,5,1265,253.0
26220,36151,494,3,1326,265.2
26221,28242,332,3,303,60.6
26222,36373,1796,5,195,39.0
26223,30530,1097,4,824,164.8
26224,11228,1548,3,1410,282.0
26225,38802,1805,5,1645,329.0
26226,9101,1558,1,463,92.60000000000001
26227,340,915,3,1269,253.8
26228,16889,231,1,251,50.2
26229,6897,1833,3,1290,258.0
26230,30555,728,4,1900,380.0
26231,3898,552,4,1356,271.2
26232,38357,1930,3,1470,294.0
26233,30394,149,5,640,128.0
26234,14141,170,2,924,184.8
26235,28684,224,5,2255,451.0
26236,37633,1219,5,1920,384.0
26237,44279,519,3,387,77.4
26238,10104,629,3,465,93.0
26239,47103,1486,5,1920,384.0
26240,49180,1626,2,146,29.200000000000003
26241,39403,578,4,968,193.60000000000002
26242,43326,1888,5,1380,276.0
26243,9175,1587,2,748,149.6
26244,49263,853,3,1047,209.4
26245,38786,1076,3,339,67.8
26246,4245,1764,5,1810,362.0
26247,47788,1167,3,219,43.800000000000004
26248,45474,119,1,222,44.400000000000006
26249,39406,1684,2,694,138.8
26250,23106,560,5,305,61.0
26251,2282,1889,4,1444,288.8
26252,11629,533,4,1384,276.8
26253,32352,1514,3,843,168.60000000000002
26254,15260,1820,1,394,78.80000000000001
26255,7914,653,1,353,70.60000000000001
26256,8615,1712,3,339,67.8
26257,16944,1733,5,2210,442.0
26258,7579,1982,3,834,166.8
26259,49386,1628,3,1098,219.60000000000002
26260,21428,296,4,664,132.8
26261,43708,1164,3,348,69.60000000000001
26262,45944,1683,2,944,188.8
26263,3007,810,3,939,187.8
26264,43595,33,1,450,90.0
26265,4424,999,3,1035,207.0
26266,23816,766,3,705,141.0
26267,27342,1033,3,831,166.20000000000002
26268,115,709,3,501,100.2
26269,36175,1987,5,590,118.0
26270,41279,418,3,519,103.80000000000001
26271,42336,862,4,1036,207.20000000000002
26272,30091,76,1,306,61.2
26273,36878,122,4,1060,212.0
26274,5272,483,2,954,190.8
26275,35268,1467,2,268,53.6
26276,566,1248,4,1380,276.0
26277,43606,1930,1,309,61.800000000000004
26278,6559,1395,3,495,99.0
26279,20101,1889,5,210,42.0
26280,28030,455,2,296,59.2
26281,48151,1020,4,1328,265.6
26282,45466,118,1,321,64.2
26283,29257,371,1,454,90.80000000000001
26284,9910,436,3,957,191.4
26285,33467,825,2,634,126.80000000000001
26286,14635,1209,2,64,12.8
26287,38603,1936,4,856,171.20000000000002
26288,6352,1437,1,457,91.4
26289,8952,448,4,1968,393.6
26290,4394,1338,5,2390,478.0
26291,44705,1514,4,1932,386.40000000000003
26292,16538,301,5,885,177.0
26293,17452,736,4,1712,342.40000000000003
26294,8415,1908,4,544,108.80000000000001
26295,4332,381,5,705,141.0
26296,34922,1090,1,389,77.80000000000001
26297,10394,1471,1,294,58.800000000000004
26298,23650,772,5,2180,436.0
26299,21312,49,5,765,153.0
26300,5722,270,5,305,61.0
26301,3956,410,5,1605,321.0
26302,12898,1794,5,1565,313.0
26303,6684,1236,1,113,22.6
26304,4275,1077,1,247,49.400000000000006
26305,15811,1347,4,760,152.0
26306,15418,511,1,64,12.8
26307,25167,1720,3,186,37.2
26308,49234,93,2,368,73.60000000000001
26309,1400,1179,1,211,42.2
26310,43762,68,1,446,89.2
26311,7100,1120,5,195,39.0
26312,35183,605,5,1320,264.0
26313,9279,1154,2,622,124.4
26314,13967,1362,2,446,89.2
26315,28511,120,2,160,32.0
26316,14278,1502,5,520,104.0
26317,21521,517,1,343,68.60000000000001
26318,38738,1483,3,555,111.0
26319,16000,1907,2,984,196.8
26320,12975,748,3,747,149.4
26321,3110,1156,3,648,129.6
26322,47256,913,3,681,136.20000000000002
26323,10773,432,5,1265,253.0
26324,43245,1241,5,765,153.0
26325,38813,1092,1,43,8.6
26326,5624,1838,2,44,8.8
26327,33484,184,4,500,100.0
26328,45137,1377,2,122,24.400000000000002
26329,1192,1201,5,1125,225.0
26330,43181,708,1,129,25.8
26331,27581,1039,2,914,182.8
26332,18651,953,1,218,43.6
26333,36543,1799,2,834,166.8
26334,6470,1801,2,190,38.0
26335,46728,558,4,888,177.60000000000002
26336,296,460,3,765,153.0
26337,32373,856,3,339,67.8
26338,43321,1530,2,648,129.6
26339,11365,1375,3,204,40.800000000000004
26340,21370,764,3,888,177.60000000000002
26341,11176,880,1,220,44.0
26342,23459,5,4,1468,293.6
26343,44388,1879,3,930,186.0
26344,32406,127,4,180,36.0
26345,22337,347,4,1992,398.40000000000003
26346,35633,1469,5,1955,391.0
26347,18511,264,5,1175,235.0
26348,3139,1921,2,40,8.0
26349,4599,996,2,410,82.0
26350,38618,58,5,1990,398.0
26351,39228,1138,5,1780,356.0
26352,26345,859,2,532,106.4
26353,12613,878,2,296,59.2
26354,40934,164,4,1200,240.0
26355,45474,211,1,251,50.2
26356,37327,1011,1,86,17.2
26357,35753,1905,2,910,182.0
26358,10529,1509,3,60,12.0
26359,35521,626,1,485,97.0
26360,18089,392,3,1479,295.8
26361,45104,450,3,1269,253.8
26362,47636,1339,5,2250,450.0
26363,11656,691,2,66,13.200000000000001
26364,7435,1672,2,244,48.800000000000004
26365,8833,941,4,1216,243.20000000000002
26366,24543,1366,4,704,140.8
26367,44997,135,4,508,101.60000000000001
26368,25184,572,4,1708,341.6
26369,41960,1339,4,1096,219.20000000000002
26370,36321,1472,4,464,92.80000000000001
26371,651,29,4,1188,237.60000000000002
26372,10190,1020,5,1690,338.0
26373,25697,289,5,2140,428.0
26374,43424,583,2,702,140.4
26375,10560,171,1,333,66.60000000000001
26376,6285,128,4,1252,250.4
26377,43836,1683,2,158,31.6
26378,42483,89,5,1920,384.0
26379,24577,97,5,255,51.0
26380,10195,1233,4,688,137.6
26381,27667,1898,1,316,63.2
26382,37529,666,2,686,137.20000000000002
26383,32683,873,4,908,181.60000000000002
26384,37807,1258,4,700,140.0
26385,30054,92,1,65,13.0
26386,46612,1186,5,1215,243.0
26387,27188,1633,5,2290,458.0
26388,29020,1286,2,600,120.0
26389,13080,906,1,365,73.0
26390,13125,1432,2,166,33.2
26391,533,408,4,1996,399.20000000000005
26392,46527,385,2,242,48.400000000000006
26393,32477,182,4,1976,395.20000000000005
26394,14257,1284,1,319,63.800000000000004
26395,41153,1918,3,936,187.20000000000002
26396,22795,1834,4,1684,336.8
26397,45875,1688,5,2030,406.0
26398,39127,1118,2,676,135.20000000000002
26399,9940,1833,3,1458,291.6
26400,17326,1781,1,422,84.4
26401,35095,370,4,1928,385.6
26402,26051,90,5,1020,204.0
26403,4848,386,4,1148,229.60000000000002
26404,18352,1640,4,612,122.4
26405,46415,1821,4,1460,292.0
26406,9067,1288,4,1940,388.0
26407,28903,587,5,980,196.0
26408,23741,1971,1,317,63.400000000000006
26409,32245,689,1,54,10.8
26410,41731,528,3,159,31.8
26411,16824,397,1,146,29.200000000000003
26412,18074,1076,1,468,93.60000000000001
26413,44299,1397,2,984,196.8
26414,5883,1327,3,516,103.2
26415,7079,371,3,837,167.4
26416,31636,1973,3,1359,271.8
26417,2175,584,1,451,90.2
26418,25526,1548,5,1045,209.0
26419,6743,1283,1,427,85.4
26420,48004,1313,3,1419,283.8
26421,45633,976,5,1740,348.0
26422,18631,1204,5,190,38.0
26423,36789,818,4,1460,292.0
26424,49288,69,3,354,70.8
26425,38904,161,3,858,171.60000000000002
26426,28753,1032,3,1212,242.4
26427,20748,235,2,100,20.0
26428,9776,732,3,855,171.0
26429,11769,89,5,2195,439.0
26430,47036,1708,1,466,93.2
26431,11655,1625,3,948,189.60000000000002
26432,35959,1443,2,850,170.0
26433,48446,1405,2,216,43.2
26434,24245,83,3,171,34.2
26435,11597,811,2,542,108.4
26436,31706,248,4,244,48.800000000000004
26437,9459,914,5,1230,246.0
26438,8314,1815,1,423,84.60000000000001
26439,32108,917,2,774,154.8
26440,34686,734,5,165,33.0
26441,10280,1979,3,576,115.2
26442,3610,1694,1,55,11.0
26443,42155,1687,5,985,197.0
26444,22389,1985,3,1380,276.0
26445,15319,812,2,756,151.20000000000002
26446,8270,514,3,879,175.8
26447,41928,699,4,1924,384.8
26448,33067,627,5,1685,337.0
26449,11156,1031,5,1640,328.0
26450,11131,1196,3,1488,297.6
26451,27558,1248,1,88,17.6
26452,355,1881,4,424,84.80000000000001
26453,25581,797,5,855,171.0
26454,17876,1476,2,688,137.6
26455,12804,1559,4,1140,228.0
26456,19366,1407,2,904,180.8
26457,75,1003,1,477,95.4
26458,24263,1273,2,972,194.4
26459,48624,1541,3,1347,269.40000000000003
26460,46367,1975,4,460,92.0
26461,48926,1619,1,175,35.0
26462,47549,850,4,1800,360.0
26463,28852,1653,4,1640,328.0
26464,20489,1653,2,738,147.6
26465,3299,1734,3,933,186.60000000000002
26466,2137,325,4,1132,226.4
26467,4355,341,2,160,32.0
26468,35855,1664,5,1785,357.0
26469,2502,1661,4,1252,250.4
26470,13235,1842,5,685,137.0
26471,31113,158,2,742,148.4
26472,14195,632,3,144,28.8
26473,46075,767,5,1255,251.0
26474,45831,129,4,1712,342.40000000000003
26475,31179,1743,3,804,160.8
26476,43943,1103,4,1304,260.8
26477,36078,804,1,295,59.0
26478,6028,1745,1,408,81.60000000000001
26479,35371,1279,5,1060,212.0
26480,29534,1789,4,540,108.0
26481,36343,1439,5,1845,369.0
26482,4684,357,4,1440,288.0
26483,18101,1162,2,424,84.80000000000001
26484,15682,1310,1,481,96.2
26485,47271,1337,2,940,188.0
26486,35724,1637,3,558,111.60000000000001
26487,8079,526,5,1210,242.0
26488,35946,1061,1,189,37.800000000000004
26489,8911,1656,1,233,46.6
26490,26431,1570,3,153,30.6
26491,13699,1750,2,188,37.6
26492,11556,802,5,1265,253.0
26493,11408,1850,1,346,69.2
26494,24876,1152,1,206,41.2
26495,17397,1160,5,1730,346.0
26496,28422,1567,3,279,55.800000000000004
26497,13559,1345,4,108,21.6
26498,23043,1661,4,120,24.0
26499,3872,838,4,1356,271.2
26500,23773,1653,3,1326,265.2
26501,38712,1362,5,1020,204.0
26502,37211,47,1,292,58.400000000000006
26503,3718,1962,5,1195,239.0
26504,9670,1080,4,712,142.4
26505,30886,528,1,290,58.0
26506,49041,609,3,216,43.2
26507,28880,1498,4,1700,340.0
26508,15504,229,1,448,89.60000000000001
26509,21990,68,3,264,52.800000000000004
26510,44848,1462,1,308,61.6
26511,28071,1826,3,666,133.20000000000002
26512,10581,1193,2,776,155.20000000000002
26513,19282,1194,4,1832,366.40000000000003
26514,30063,1891,1,243,48.6
26515,23269,386,1,49,9.8
26516,16886,1325,2,570,114.0
26517,26820,311,4,404,80.80000000000001
26518,4624,869,4,1960,392.0
26519,20823,301,4,1372,274.40000000000003
26520,28430,541,2,350,70.0
26521,3225,1544,5,220,44.0
26522,43395,303,4,1160,232.0
26523,34175,1624,3,504,100.80000000000001
26524,22820,1576,3,1479,295.8
26525,20653,1961,5,1950,390.0
26526,36436,325,1,78,15.600000000000001
26527,15774,690,4,680,136.0
26528,10787,406,2,364,72.8
26529,41847,499,5,715,143.0
26530,28708,436,5,2085,417.0
26531,35419,502,1,268,53.6
26532,7605,349,2,608,121.60000000000001
26533,17684,105,1,416,83.2
