customer_id,customer_name,city,region,join_date
2672,Customer_2672,London,Europe,2023-12-23
2673,Customer_2673,London,Middle East,2023-03-31
2674,Customer_2674,New York,Asia,2023-05-02
2675,Customer_2675,Mumbai,North America,2022-08-18
2676,Customer_2676,Delhi,Asia,2023-10-15
2677,Customer_2677,Mumbai,Middle East,2024-02-28
2678,Customer_2678,London,Asia,2023-12-23
2679,Customer_2679,Mumbai,Middle East,2023-03-12
2680,Customer_2680,Mumbai,Middle East,2023-04-02
2681,Customer_2681,Dubai,India,2023-03-23
2682,Customer_2682,Delhi,Asia,2024-02-20
2683,Customer_2683,London,Middle East,2023-09-11
2684,Customer_2684,Mumbai,Middle East,2022-08-22
2685,Customer_2685,Mumbai,Middle East,2023-11-24
2686,Customer_2686,Delhi,Asia,2023-04-02
2687,Customer_2687,New York,India,2024-02-11
2688,Customer_2688,Mumbai,Asia,2022-06-20
2689,Customer_2689,Delhi,Asia,2022-12-04
2690,Customer_2690,Delhi,Europe,2022-01-01
2691,Customer_2691,Mumbai,India,2022-03-05
2692,Customer_2692,New York,North America,2022-11-30
2693,Customer_2693,Dubai,Asia,2023-08-21
2694,Customer_2694,Mumbai,Middle East,2024-02-22
2695,Customer_2695,New York,North America,2022-02-02
2696,Customer_2696,Mumbai,Asia,2022-07-12
2697,Customer_2697,Dubai,Europe,2023-03-30
2698,Customer_2698,New York,Middle East,2023-09-28
2699,Customer_2699,Delhi,Asia,2022-04-08
2700,Customer_2700,London,Asia,2022-02-11
2701,Customer_2701,London,Asia,2022-04-17
2702,Customer_2702,Dubai,Asia,2024-03-10
2703,Customer_2703,New York,Asia,2022-02-23
2704,Customer_2704,London,North America,2023-07-03
2705,Customer_2705,Dubai,India,2022-06-16
2706,Customer_2706,Mumbai,Middle East,2022-02-06
2707,Customer_2707,New York,India,2024-03-06
2708,Customer_2708,London,North America,2022-04-28
2709,Customer_2709,Mumbai,Middle East,2024-01-13
2710,Customer_2710,London,Asia,2023-04-12
2711,Customer_2711,Delhi,Middle East,2023-04-05
2712,Customer_2712,Dubai,Middle East,2022-12-08
2713,Customer_2713,Mumbai,Europe,2023-05-05
2714,Customer_2714,Delhi,Middle East,2024-03-03
2715,Customer_2715,Delhi,India,2022-12-06
2716,Customer_2716,Dubai,India,2022-09-23
2717,Customer_2717,London,Europe,2023-05-04
2718,Customer_2718,Dubai,Asia,2022-10-30
2719,Customer_2719,Delhi,Europe,2023-07-17
2720,Customer_2720,New York,India,2023-10-20
2721,Customer_2721,Mumbai,Europe,2022-06-26
2722,Customer_2722,London,Asia,2024-02-07
2723,Customer_2723,New York,North America,2022-12-06
2724,Customer_2724,New York,North America,2022-01-06
2725,Customer_2725,Dubai,Asia,2022-09-12
2726,Customer_2726,New York,Middle East,2023-06-13
2727,Customer_2727,New York,Europe,2023-06-24
2728,Customer_2728,Delhi,Middle East,2023-01-06
2729,Customer_2729,Dubai,Asia,2022-07-16
2730,Customer_2730,New York,Europe,2022-10-08
2731,Customer_2731,New York,North America,2022-08-08
2732,Customer_2732,Mumbai,Middle East,2023-12-09
2733,Customer_2733,Dubai,Middle East,2022-12-26
2734,Customer_2734,Delhi,Europe,2022-12-28
2735,Customer_2735,Dubai,Middle East,2023-06-27
2736,Customer_2736,Delhi,Asia,2023-09-16
2737,Customer_2737,New York,Europe,2022-01-31
2738,Customer_2738,Delhi,Asia,2022-01-26
2739,Customer_2739,Delhi,India,2022-04-27
2740,Customer_2740,Delhi,Asia,2022-03-30
2741,Customer_2741,Mumbai,Asia,2023-04-24
2742,Customer_2742,Dubai,India,2022-06-25
2743,Customer_2743,Delhi,North America,2022-09-28
2744,Customer_2744,Dubai,Europe,2022-08-05
2745,Customer_2745,New York,North America,2023-11-19
2746,Customer_2746,London,Middle East,2023-01-24
2747,Customer_2747,New York,Middle East,2022-06-14
2748,Customer_2748,Delhi,Middle East,2023-06-27
2749,Customer_2749,New York,Middle East,2022-08-07
2750,Customer_2750,Mumbai,Middle East,2022-09-22
2751,Customer_2751,New York,Asia,2023-09-25
2752,Customer_2752,Dubai,Europe,2023-08-13
2753,Customer_2753,London,India,2023-11-06
2754,Customer_2754,Mumbai,India,2023-03-21
2755,Customer_2755,Mumbai,India,2022-07-31
2756,Customer_2756,Delhi,Middle East,2022-05-19
2757,Customer_2757,Delhi,Asia,2023-01-09
2758,Customer_2758,Delhi,Europe,2022-03-08
2759,Customer_2759,Delhi,North America,2023-08-20
2760,Customer_2760,Delhi,Asia,2022-05-12
2761,Customer_2761,Delhi,Asia,2024-02-24
2762,Customer_2762,London,Middle East,2023-09-04
2763,Customer_2763,Mumbai,Middle East,2023-12-16
2764,Customer_2764,London,Europe,2023-09-11
2765,Customer_2765,Mumbai,India,2023-08-01
2766,Customer_2766,Delhi,North America,2022-03-08
2767,Customer_2767,Dubai,Europe,2023-03-15
2768,Customer_2768,Delhi,Europe,2022-10-27
2769,Customer_2769,London,Asia,2023-11-01
2770,Customer_2770,London,North America,2022-07-16
2771,Customer_2771,Dubai,Europe,2022-08-28
2772,Customer_2772,Mumbai,Asia,2022-04-12
2773,Customer_2773,New York,North America,2022-07-10
2774,Customer_2774,Mumbai,India,2023-04-15
2775,Customer_2775,Mumbai,Asia,2023-03-14
2776,Customer_2776,Mumbai,North America,2022-05-07
2777,Customer_2777,London,Europe,2023-02-14
2778,Customer_2778,New York,North America,2023-01-20
2779,Customer_2779,Mumbai,Middle East,2022-01-05
2780,Customer_2780,Dubai,North America,2022-07-14
2781,Customer_2781,Mumbai,India,2023-04-09
2782,Customer_2782,Delhi,Europe,2022-07-24
2783,Customer_2783,Mumbai,Asia,2022-06-13
2784,Customer_2784,Mumbai,Middle East,2023-01-12
2785,Customer_2785,Delhi,North America,2024-02-18
2786,Customer_2786,Dubai,Asia,2022-10-18
2787,Customer_2787,New York,Middle East,2022-06-03
2788,Customer_2788,Delhi,Middle East,2023-01-18
2789,Customer_2789,Delhi,India,2024-02-20
2790,Customer_2790,Delhi,Europe,2023-09-05
2791,Customer_2791,Delhi,Asia,2022-01-28
2792,Customer_2792,London,India,2023-04-21
2793,Customer_2793,Dubai,India,2023-01-30
2794,Customer_2794,Mumbai,Asia,2022-08-14
2795,Customer_2795,Dubai,Middle East,2023-07-25
2796,Customer_2796,Mumbai,Asia,2024-01-28
2797,Customer_2797,Delhi,India,2023-11-01
2798,Customer_2798,Mumbai,Asia,2023-01-06
2799,Customer_2799,London,Middle East,2022-07-28
2800,Customer_2800,New York,India,2022-05-10
2801,Customer_2801,Mumbai,Middle East,2023-10-01
2802,Customer_2802,New York,Europe,2023-08-14
2803,Customer_2803,London,Middle East,2024-02-15
2804,Customer_2804,Dubai,Europe,2022-01-12
2805,Customer_2805,Delhi,India,2023-04-15
2806,Customer_2806,Delhi,Asia,2022-05-02
2807,Customer_2807,Mumbai,India,2022-06-18
2808,Customer_2808,New York,Middle East,2024-01-07
2809,Customer_2809,New York,Asia,2023-07-04
2810,Customer_2810,Delhi,India,2022-12-25
2811,Customer_2811,New York,Europe,2023-05-29
2812,Customer_2812,New York,Middle East,2023-09-23
2813,Customer_2813,Mumbai,Asia,2023-05-24
2814,Customer_2814,London,Asia,2023-03-15
2815,Customer_2815,Mumbai,India,2023-12-13
2816,Customer_2816,Delhi,Europe,2022-05-23
2817,Customer_2817,London,North America,2022-10-23
2818,Customer_2818,London,North America,2022-06-09
2819,Customer_2819,London,North America,2023-03-12
2820,Customer_2820,Delhi,Asia,2024-02-03
2821,Customer_2821,New York,Asia,2022-12-20
2822,Customer_2822,Mumbai,India,2023-12-29
2823,Customer_2823,Delhi,Middle East,2023-12-11
2824,Customer_2824,London,Europe,2022-05-28
2825,Customer_2825,Dubai,Asia,2022-01-11
2826,Customer_2826,London,North America,2022-04-01
2827,Customer_2827,Dubai,North America,2022-04-03
2828,Customer_2828,Delhi,Middle East,2023-05-02
2829,Customer_2829,Delhi,Middle East,2023-08-06
2830,Customer_2830,Delhi,Europe,2023-07-23
2831,Customer_2831,New York,Europe,2023-01-30
2832,Customer_2832,Dubai,Middle East,2023-08-11
2833,Customer_2833,Delhi,India,2022-09-23
2834,Customer_2834,Mumbai,Middle East,2023-01-17
2835,Customer_2835,London,India,2022-06-15
2836,Customer_2836,London,Europe,2023-08-14
2837,Customer_2837,Dubai,Asia,2023-04-03
2838,Customer_2838,New York,Middle East,2022-08-18
2839,Customer_2839,Mumbai,North America,2024-01-31
2840,Customer_2840,London,Asia,2022-12-08
2841,Customer_2841,New York,India,2022-01-03
2842,Customer_2842,London,Middle East,2022-03-21
2843,Customer_2843,Mumbai,Middle East,2023-11-30
2844,Customer_2844,Delhi,India,2022-08-04
2845,Customer_2845,Delhi,India,2023-06-29
2846,Customer_2846,London,Middle East,2023-05-08
2847,Customer_2847,London,India,2022-01-13
2848,Customer_2848,New York,Europe,2023-07-09
2849,Customer_2849,Dubai,North America,2023-10-31
2850,Customer_2850,New York,North America,2022-07-16
2851,Customer_2851,New York,Europe,2022-01-18
2852,Customer_2852,New York,Europe,2023-04-25
2853,Customer_2853,New York,Middle East,2024-01-10
2854,Customer_2854,London,Middle East,2022-04-17
2855,Customer_2855,New York,Middle East,2022-07-21
2856,Customer_2856,New York,Middle East,2024-02-06
2857,Customer_2857,New York,North America,2022-11-19
2858,Customer_2858,Mumbai,India,2022-11-25
2859,Customer_2859,Dubai,Middle East,2022-12-25
2860,Customer_2860,Dubai,Middle East,2022-03-09
2861,Customer_2861,Mumbai,North America,2022-08-13
2862,Customer_2862,Delhi,North America,2024-02-02
2863,Customer_2863,Dubai,North America,2022-11-08
2864,Customer_2864,Mumbai,Middle East,2022-12-15
2865,Customer_2865,Mumbai,Middle East,2023-09-12
2866,Customer_2866,Dubai,Asia,2022-03-19
2867,Customer_2867,Mumbai,Europe,2022-12-26
2868,Customer_2868,Delhi,Europe,2022-10-25
2869,Customer_2869,Mumbai,Europe,2022-11-17
2870,Customer_2870,New York,North America,2023-01-13
2871,Customer_2871,Mumbai,North America,2022-07-25
2872,Customer_2872,Delhi,Middle East,2023-11-15
2873,Customer_2873,New York,Europe,2023-08-16
2874,Customer_2874,New York,Europe,2023-03-26
2875,Customer_2875,New York,Asia,2023-12-07
2876,Customer_2876,New York,India,2023-11-25
2877,Customer_2877,London,North America,2023-01-31
2878,Customer_2878,Dubai,North America,2023-01-22
2879,Customer_2879,Mumbai,India,2023-04-24
2880,Customer_2880,Mumbai,India,2023-04-02
2881,Customer_2881,London,Asia,2023-06-06
2882,Customer_2882,Mumbai,North America,2022-12-03
2883,Customer_2883,London,Europe,2023-12-01
2884,Customer_2884,Dubai,India,2023-02-20
2885,Customer_2885,London,India,2023-09-20
2886,Customer_2886,Mumbai,Europe,2023-02-20
2887,Customer_2887,Mumbai,North America,2023-12-28
2888,Customer_2888,Mumbai,North America,2023-04-18
2889,Customer_2889,New York,India,2022-08-03
2890,Customer_2890,London,North America,2022-05-15
2891,Customer_2891,Dubai,Middle East,2022-07-27
2892,Customer_2892,Dubai,India,2024-01-23
2893,Customer_2893,London,India,2023-12-24
2894,Customer_2894,Dubai,North America,2023-11-28
2895,Customer_2895,Mumbai,Europe,2022-06-25
2896,Customer_2896,Mumbai,Asia,2023-02-09
2897,Customer_2897,Delhi,Middle East,2022-12-27
2898,Customer_2898,New York,North America,2022-09-02
2899,Customer_2899,Dubai,Middle East,2022-03-20
2900,Customer_2900,London,Asia,2023-09-02
2901,Customer_2901,Mumbai,India,2022-10-10
2902,Customer_2902,Dubai,North America,2023-10-22
2903,Customer_2903,Delhi,Middle East,2023-07-06
2904,Customer_2904,Delhi,Asia,2022-08-27
2905,Customer_2905,London,Middle East,2022-07-27
2906,Customer_2906,London,Asia,2023-07-13
2907,Customer_2907,New York,Asia,2022-11-02
2908,Customer_2908,Mumbai,Europe,2022-01-02
2909,Customer_2909,Dubai,India,2023-09-10
2910,Customer_2910,Delhi,Asia,2023-06-19
2911,Customer_2911,London,Asia,2023-08-13
2912,Customer_2912,Delhi,Middle East,2023-08-06
2913,Customer_2913,Dubai,India,2023-03-14
2914,Customer_2914,Mumbai,North America,2022-04-15
2915,Customer_2915,Mumbai,Middle East,2023-03-21
2916,Customer_2916,Delhi,Asia,2023-09-19
2917,Customer_2917,New York,Middle East,2024-03-10
2918,Customer_2918,London,Asia,2022-09-19
2919,Customer_2919,Mumbai,Middle East,2023-05-24
2920,Customer_2920,New York,North America,2022-01-07
2921,Customer_2921,London,Middle East,2023-08-09
2922,Customer_2922,Mumbai,North America,2024-03-03
2923,Customer_2923,New York,Europe,2022-03-01
2924,Customer_2924,New York,Middle East,2022-06-14
2925,Customer_2925,Mumbai,North America,2022-05-15
2926,Customer_2926,Dubai,Middle East,2023-09-25
2927,Customer_2927,New York,Europe,2023-06-03
2928,Customer_2928,Dubai,Europe,2023-09-13
2929,Customer_2929,Delhi,India,2022-05-26
2930,Customer_2930,Mumbai,Middle East,2022-06-03
2931,Customer_2931,London,Asia,2022-12-28
2932,Customer_2932,London,Middle East,2022-05-13
2933,Customer_2933,New York,Asia,2022-11-10
2934,Customer_2934,Delhi,India,2023-06-14
2935,Customer_2935,New York,Asia,2022-06-19
2936,Customer_2936,London,Middle East,2023-02-11
2937,Customer_2937,New York,India,2023-06-16
2938,Customer_2938,Delhi,Asia,2022-08-12
2939,Customer_2939,Mumbai,Middle East,2022-02-24
2940,Customer_2940,Mumbai,Middle East,2023-09-16
2941,Customer_2941,London,North America,2022-04-09
2942,Customer_2942,London,Middle East,2023-08-12
2943,Customer_2943,Mumbai,Middle East,2024-02-07
2944,Customer_2944,New York,India,2023-03-29
2945,Customer_2945,Delhi,India,2022-03-18
2946,Customer_2946,New York,Asia,2023-03-03
2947,Customer_2947,London,Middle East,2022-12-19
2948,Customer_2948,Delhi,North America,2024-01-24
2949,Customer_2949,New York,Asia,2023-01-31
2950,Customer_2950,London,Europe,2022-10-10
2951,Customer_2951,Delhi,Middle East,2024-01-13
2952,Customer_2952,London,Asia,2022-07-20
2953,Customer_2953,Delhi,Middle East,2023-03-19
2954,Customer_2954,New York,North America,2024-02-22
2955,Customer_2955,Delhi,North America,2023-05-25
2956,Customer_2956,Delhi,Middle East,2022-12-29
2957,Customer_2957,London,Middle East,2022-02-21
2958,Customer_2958,Delhi,Asia,2023-02-08
2959,Customer_2959,Mumbai,Middle East,2022-01-03
2960,Customer_2960,Delhi,Middle East,2022-03-13
2961,Customer_2961,Dubai,Middle East,2023-03-27
2962,Customer_2962,London,Asia,2023-06-26
2963,Customer_2963,London,Asia,2023-10-20
2964,Customer_2964,Delhi,Asia,2023-02-04
2965,Customer_2965,Delhi,Middle East,2023-07-12
2966,Customer_2966,London,North America,2023-08-27
2967,Customer_2967,New York,Europe,2024-01-30
2968,Customer_2968,Delhi,North America,2022-11-20
2969,Customer_2969,London,Europe,2023-07-26
2970,Customer_2970,Delhi,Asia,2023-12-20
2971,Customer_2971,New York,North America,2023-10-06
2972,Customer_2972,Delhi,Middle East,2022-05-29
2973,Customer_2973,New York,Europe,2022-09-20
2974,Customer_2974,Delhi,Asia,2024-01-09
2975,Customer_2975,Mumbai,Asia,2023-05-15
2976,Customer_2976,Dubai,Asia,2022-05-19
2977,Customer_2977,Dubai,Asia,2023-05-02
2978,Customer_2978,Mumbai,Asia,2023-03-06
2979,Customer_2979,Delhi,Europe,2023-05-24
2980,Customer_2980,Dubai,North America,2023-05-02
2981,Customer_2981,London,Middle East,2023-09-29
2982,Customer_2982,London,India,2023-02-21
2983,Customer_2983,London,North America,2022-08-27
2984,Customer_2984,Mumbai,Asia,2022-12-17
2985,Customer_2985,New York,Asia,2022-08-20
2986,Customer_2986,New York,North America,2023-10-23
2987,Customer_2987,London,Middle East,2022-11-20
2988,Customer_2988,London,India,2023-01-19
2989,Customer_2989,Mumbai,India,2023-05-24
2990,Customer_2990,London,India,2022-05-16
2991,Customer_2991,Delhi,Middle East,2022-11-08
2992,Customer_2992,London,Middle East,2024-02-07
2993,Customer_2993,New York,India,2022-05-27
2994,Customer_2994,London,North America,2023-10-30
2995,Customer_2995,Delhi,Asia,2022-11-23
2996,Customer_2996,Delhi,North America,2022-03-31
2997,Customer_2997,Dubai,North America,2022-08-13
2998,Customer_2998,Delhi,Europe,2023-09-15
2999,Customer_2999,London,Europe,2022-04-24
3000,Customer_3000,London,Asia,2023-07-16
3001,Customer_3001,Mumbai,North America,2022-04-13
3002,Customer_3002,London,Europe,2022-09-01
3003,Customer_3003,Dubai,India,2023-07-19
3004,Customer_3004,Mumbai,Middle East,2022-06-08
3005,Customer_3005,New York,Middle East,2024-01-26
3006,Customer_3006,Delhi,Middle East,2023-03-28
3007,Customer_3007,Mumbai,Asia,2023-01-21
3008,Customer_3008,Mumbai,Middle East,2022-09-04
3009,Customer_3009,Delhi,Middle East,2022-10-30
3010,Customer_3010,Mumbai,Asia,2022-12-21
3011,Customer_3011,New York,Asia,2022-11-03
3012,Customer_3012,London,India,2023-11-15
3013,Customer_3013,New York,India,2022-03-17
3014,Customer_3014,Dubai,North America,2022-11-15
3015,Customer_3015,Dubai,Asia,2022-10-05
3016,Customer_3016,London,Europe,2023-12-03
3017,Customer_3017,Delhi,Europe,2023-11-16
3018,Customer_3018,Dubai,North America,2023-07-31
3019,Customer_3019,London,Europe,2023-06-09
3020,Customer_3020,Delhi,Asia,2022-03-22
3021,Customer_3021,Delhi,India,2024-01-21
3022,Customer_3022,Mumbai,Middle East,2023-01-29
3023,Customer_3023,Dubai,India,2023-04-24
3024,Customer_3024,Delhi,Asia,2022-02-25
3025,Customer_3025,Dubai,Europe,2022-08-16
3026,Customer_3026,Delhi,Europe,2022-04-20
3027,Customer_3027,Delhi,Middle East,2022-04-10
3028,Customer_3028,Dubai,India,2024-01-18
3029,Customer_3029,Dubai,Asia,2022-11-11
3030,Customer_3030,Delhi,Middle East,2023-10-11
3031,Customer_3031,Mumbai,Asia,2022-04-28
3032,Customer_3032,Dubai,Asia,2022-02-19
3033,Customer_3033,London,Asia,2023-01-12
3034,Customer_3034,Dubai,North America,2023-01-30
3035,Customer_3035,Dubai,India,2023-02-15
3036,Customer_3036,Dubai,North America,2022-07-10
3037,Customer_3037,New York,Asia,2022-03-19
3038,Customer_3038,Mumbai,India,2022-11-23
3039,Customer_3039,Mumbai,Europe,2023-11-27
3040,Customer_3040,London,North America,2023-10-09
3041,Customer_3041,Dubai,Asia,2023-07-24
3042,Customer_3042,New York,Middle East,2024-01-26
3043,Customer_3043,New York,India,2022-09-19
3044,Customer_3044,Mumbai,Asia,2022-12-01
3045,Customer_3045,Mumbai,Asia,2022-08-05
3046,Customer_3046,Delhi,India,2023-02-25
3047,Customer_3047,Dubai,North America,2022-10-29
3048,Customer_3048,New York,Middle East,2022-10-11
3049,Customer_3049,Mumbai,North America,2023-11-04
3050,Customer_3050,Delhi,North America,2022-01-29
3051,Customer_3051,Delhi,Middle East,2022-12-11
3052,Customer_3052,Mumbai,India,2023-01-14
3053,Customer_3053,Dubai,Middle East,2022-03-25
3054,Customer_3054,London,Middle East,2023-08-29
3055,Customer_3055,Dubai,Asia,2023-08-27
3056,Customer_3056,Mumbai,India,2022-03-02
3057,Customer_3057,Dubai,North America,2023-12-03
3058,Customer_3058,London,India,2023-11-10
3059,Customer_3059,London,Asia,2022-03-28
3060,Customer_3060,London,Europe,2022-04-30
3061,Customer_3061,London,India,2023-04-08
3062,Customer_3062,London,India,2022-06-27
3063,Customer_3063,New York,Europe,2022-07-30
3064,Customer_3064,Mumbai,Europe,2022-12-23
3065,Customer_3065,London,Europe,2022-12-10
3066,Customer_3066,New York,Middle East,2023-09-25
3067,Customer_3067,New York,Asia,2022-05-25
3068,Customer_3068,Dubai,Middle East,2023-05-15
3069,Customer_3069,Mumbai,Europe,2023-04-14
3070,Customer_3070,Dubai,Asia,2023-07-05
3071,Customer_3071,New York,India,2022-05-21
3072,Customer_3072,Mumbai,North America,2022-03-03
3073,Customer_3073,London,Asia,2022-05-29
3074,Customer_3074,London,North America,2023-07-26
3075,Customer_3075,London,Asia,2023-05-21
3076,Customer_3076,London,Middle East,2023-10-15
3077,Customer_3077,London,Middle East,2024-01-23
3078,Customer_3078,Delhi,Asia,2022-06-26
3079,Customer_3079,New York,Asia,2024-02-10
3080,Customer_3080,Mumbai,North America,2022-02-05
3081,Customer_3081,Mumbai,Europe,2023-10-03
3082,Customer_3082,Delhi,Middle East,2022-12-19
3083,Customer_3083,New York,Europe,2023-06-17
3084,Customer_3084,Delhi,North America,2022-01-17
3085,Customer_3085,Mumbai,India,2022-08-24
3086,Customer_3086,Dubai,North America,2023-02-03
3087,Customer_3087,London,Europe,2022-04-21
3088,Customer_3088,Mumbai,Asia,2023-03-14
3089,Customer_3089,Dubai,Middle East,2024-02-06
3090,Customer_3090,Dubai,North America,2023-04-07
3091,Customer_3091,Delhi,Asia,2023-04-06
3092,Customer_3092,Mumbai,North America,2022-03-22
3093,Customer_3093,Delhi,India,2023-09-12
3094,Customer_3094,London,India,2022-01-30
3095,Customer_3095,Delhi,North America,2023-10-19
3096,Customer_3096,New York,Europe,2023-11-14
3097,Customer_3097,Mumbai,Asia,2023-08-09
3098,Customer_3098,London,India,2022-03-04
3099,Customer_3099,Delhi,Middle East,2023-06-11
3100,Customer_3100,Delhi,Asia,2022-12-21
3101,Customer_3101,Mumbai,Asia,2024-01-15
3102,Customer_3102,New York,Europe,2023-05-16
3103,Customer_3103,New York,India,2022-02-11
3104,Customer_3104,New York,India,2022-12-16
3105,Customer_3105,New York,Asia,2023-04-20
3106,Customer_3106,London,Europe,2022-08-17
3107,Customer_3107,Delhi,India,2022-03-18
3108,Customer_3108,Mumbai,India,2023-06-01
3109,Customer_3109,Delhi,Europe,2022-02-21
3110,Customer_3110,Dubai,Europe,2023-07-29
3111,Customer_3111,Dubai,North America,2022-08-04
3112,Customer_3112,New York,North America,2023-01-23
3113,Customer_3113,New York,Asia,2023-05-01
3114,Customer_3114,London,North America,2023-12-13
3115,Customer_3115,Mumbai,Asia,2024-01-11
3116,Customer_3116,London,Asia,2024-01-05
3117,Customer_3117,London,North America,2022-09-09
3118,Customer_3118,Dubai,North America,2023-08-21
3119,Customer_3119,New York,Asia,2022-09-21
3120,Customer_3120,Mumbai,Middle East,2022-08-07
3121,Customer_3121,London,Asia,2022-06-12
3122,Customer_3122,Dubai,Asia,2022-11-09
3123,Customer_3123,Mumbai,India,2022-04-23
3124,Customer_3124,Dubai,Middle East,2023-09-09
3125,Customer_3125,London,Europe,2023-04-18
3126,Customer_3126,London,India,2022-11-29
3127,Customer_3127,New York,Asia,2022-04-03
3128,Customer_3128,London,North America,2023-02-27
3129,Customer_3129,Delhi,India,2024-01-29
3130,Customer_3130,Mumbai,North America,2024-01-25
3131,Customer_3131,Dubai,India,2022-12-14
3132,Customer_3132,Delhi,India,2023-06-22
3133,Customer_3133,Delhi,Europe,2024-03-09
3134,Customer_3134,New York,Asia,2023-10-09
3135,Customer_3135,Mumbai,North America,2022-02-09
3136,Customer_3136,London,North America,2022-01-01
3137,Customer_3137,New York,India,2023-09-25
3138,Customer_3138,Delhi,North America,2023-06-23
3139,Customer_3139,New York,North America,2023-07-24
3140,Customer_3140,New York,Middle East,2023-10-03
3141,Customer_3141,Mumbai,North America,2022-05-04
3142,Customer_3142,New York,India,2022-06-27
3143,Customer_3143,Dubai,Asia,2022-10-05
3144,Customer_3144,Delhi,India,2023-04-08
3145,Customer_3145,Delhi,Europe,2024-02-11
3146,Customer_3146,Delhi,India,2023-01-06
3147,Customer_3147,Delhi,Europe,2022-03-12
3148,Customer_3148,Delhi,Europe,2022-01-27
3149,Customer_3149,Mumbai,North America,2023-02-17
3150,Customer_3150,Delhi,Middle East,2022-07-28
3151,Customer_3151,London,North America,2022-05-08
3152,Customer_3152,Mumbai,Europe,2022-03-09
3153,Customer_3153,London,Middle East,2022-03-25
3154,Customer_3154,Delhi,India,2022-04-02
3155,Customer_3155,Delhi,Europe,2023-09-30
3156,Customer_3156,New York,Asia,2023-06-19
3157,Customer_3157,Dubai,India,2022-11-08
3158,Customer_3158,New York,Middle East,2024-02-15
3159,Customer_3159,Delhi,Asia,2024-01-07
3160,Customer_3160,New York,Europe,2023-05-29
3161,Customer_3161,Mumbai,Middle East,2022-03-07
3162,Customer_3162,Dubai,North America,2023-07-31
3163,Customer_3163,Delhi,Asia,2022-10-29
3164,Customer_3164,London,Middle East,2022-04-04
3165,Customer_3165,New York,Middle East,2023-08-23
3166,Customer_3166,Delhi,North America,2022-10-29
3167,Customer_3167,Dubai,Asia,2022-04-26
3168,Customer_3168,London,Asia,2022-10-04
3169,Customer_3169,Delhi,Asia,2023-09-15
3170,Customer_3170,London,Europe,2023-05-21
3171,Customer_3171,Dubai,North America,2023-07-24
3172,Customer_3172,Delhi,Middle East,2022-01-23
3173,Customer_3173,London,Asia,2024-01-24
3174,Customer_3174,Mumbai,Middle East,2024-02-20
3175,Customer_3175,Mumbai,Europe,2023-11-20
3176,Customer_3176,Delhi,Middle East,2023-05-26
3177,Customer_3177,Dubai,Middle East,2023-08-27
3178,Customer_3178,New York,Asia,2023-05-03
3179,Customer_3179,London,Asia,2022-08-02
3180,Customer_3180,Dubai,India,2023-09-15
3181,Customer_3181,Dubai,Europe,2023-03-05
3182,Customer_3182,Delhi,North America,2022-06-17
3183,Customer_3183,London,North America,2022-04-18
3184,Customer_3184,London,India,2022-09-05
3185,Customer_3185,Delhi,North America,2022-04-30
3186,Customer_3186,Delhi,North America,2023-12-06
3187,Customer_3187,New York,Asia,2023-10-07
3188,Customer_3188,Delhi,Middle East,2022-08-12
3189,Customer_3189,New York,Middle East,2022-02-08
3190,Customer_3190,Delhi,North America,2022-09-09
3191,Customer_3191,Dubai,North America,2023-05-25
3192,Customer_3192,Dubai,Asia,2023-01-02
3193,Customer_3193,New York,North America,2023-12-18
3194,Customer_3194,Delhi,Asia,2023-07-18
3195,Customer_3195,Delhi,Europe,2022-02-16
3196,Customer_3196,London,North America,2023-04-06
3197,Customer_3197,Mumbai,Asia,2022-10-10
3198,Customer_3198,Delhi,Asia,2022-05-19
3199,Customer_3199,Dubai,Europe,2022-02-05
3200,Customer_3200,London,North America,2023-02-22
3201,Customer_3201,New York,Middle East,2022-01-25
3202,Customer_3202,Mumbai,Asia,2022-11-16
3203,Customer_3203,New York,India,2024-01-14
3204,Customer_3204,Dubai,Middle East,2023-12-29
3205,Customer_3205,Delhi,India,2023-02-20
3206,Customer_3206,Mumbai,Asia,2022-07-05
3207,Customer_3207,Delhi,Europe,2022-08-23
3208,Customer_3208,Dubai,Europe,2022-01-06
3209,Customer_3209,Delhi,North America,2023-04-02
3210,Customer_3210,Delhi,Asia,2022-08-16
3211,Customer_3211,Mumbai,Middle East,2023-03-28
3212,Customer_3212,New York,North America,2022-01-10
3213,Customer_3213,Mumbai,Middle East,2023-12-25
3214,Customer_3214,Mumbai,Middle East,2022-11-25
3215,Customer_3215,London,Europe,2024-02-07
3216,Customer_3216,Delhi,Middle East,2022-06-05
3217,Customer_3217,Delhi,India,2023-06-23
3218,Customer_3218,Delhi,Europe,2022-02-18
3219,Customer_3219,Delhi,Middle East,2024-01-15
3220,Customer_3220,Delhi,North America,2024-02-15
3221,Customer_3221,Mumbai,North America,2023-07-02
3222,Customer_3222,London,India,2023-12-21
3223,Customer_3223,New York,Asia,2024-01-09
3224,Customer_3224,London,Europe,2023-07-31
3225,Customer_3225,Delhi,Europe,2023-09-20
3226,Customer_3226,Mumbai,Asia,2023-02-26
3227,Customer_3227,Delhi,India,2023-03-17
3228,Customer_3228,Mumbai,Middle East,2023-05-09
3229,Customer_3229,Dubai,North America,2023-10-03
3230,Customer_3230,London,Middle East,2022-08-02
3231,Customer_3231,Delhi,Europe,2022-09-20
